ID,default
56711939,0.0
29883558,1.0
38439464,1.0
38148372,1.0
70394903,0.0
442444,1.0
15369861,1.0
4126928,1.0
64826046,0.0
43642091,0.0
70100274,0.0
32127726,1.0
1033298,1.0
14677376,0.0
56540145,0.0
37005128,1.0
5807659,1.0
11718043,1.0
3979815,0.0
2629876,1.0
59804353,0.0
29002280,1.0
67781599,0.0
11963059,1.0
61417077,0.0
47844858,0.0
64576582,0.0
58809192,0.0
59730235,0.0
41421556,0.0
14709627,1.0
53412868,0.0
61953862,0.0
1730647,1.0
64864815,0.0
32699004,0.0
65013194,0.0
9044311,1.0
51176329,0.0
8135788,1.0
34601704,0.0
989672,1.0
881327,1.0
65658135,0.0
37147196,0.0
67869141,0.0
23011999,0.0
16370380,1.0
8647349,1.0
23593984,1.0
5147096,1.0
66482531,0.0
14507994,1.0
69555599,0.0
23112544,1.0
9004611,1.0
1577866,1.0
58871129,0.0
71131045,0.0
16562306,0.0
42576052,1.0
46537064,0.0
49993468,0.0
8709282,1.0
9049234,1.0
31066804,1.0
43306854,1.0
57926387,0.0
467936,1.0
54007545,0.0
16672474,1.0
17933330,1.0
13908374,0.0
43427874,0.0
31267001,1.0
2838263,1.0
4723097,0.0
11717819,1.0
1708776,1.0
10438535,1.0
32128230,1.0
6276842,1.0
67958254,0.0
71260027,1.0
20738053,0.0
42233420,0.0
55317108,0.0
64586424,0.0
40593718,0.0
53795258,0.0
44194911,0.0
52305053,0.0
60989534,0.0
42513617,0.0
64805365,0.0
38962620,0.0
37907808,1.0
47132305,0.0
70751045,0.0
65872249,0.0
31035599,1.0
61844601,0.0
26316699,0.0
46757333,0.0
44025908,1.0
19305216,1.0
17281879,1.0
62970627,0.0
64924008,0.0
51573173,0.0
7637090,1.0
69524908,0.0
60103420,0.0
5197097,1.0
66474537,0.0
13927022,0.0
59612485,0.0
631638,1.0
7222273,1.0
1509840,1.0
53875031,0.0
21669268,0.0
39172012,0.0
1627357,1.0
1606914,1.0
31346739,1.0
49942449,0.0
34180992,1.0
65569995,0.0
65578300,0.0
21330063,1.0
9957244,1.0
32327580,0.0
49202542,0.0
53732231,0.0
58125080,0.0
14587799,1.0
1792019,1.0
64982540,0.0
40522836,0.0
15560041,1.0
32287168,1.0
16572039,1.0
4629000,1.0
68369312,0.0
37006326,1.0
43837114,0.0
33679205,0.0
40030076,0.0
42193610,1.0
17552261,1.0
1607648,1.0
60617200,1.0
4595582,1.0
57789360,0.0
49843788,0.0
1619001,1.0
11030018,1.0
1534320,0.0
43092976,0.0
13667295,0.0
14469394,0.0
44457213,0.0
9408211,1.0
8759665,0.0
67852731,0.0
60877146,0.0
7796739,1.0
8071581,1.0
7409196,0.0
41378707,0.0
70366699,0.0
16642041,1.0
32337340,1.0
54036034,0.0
5492611,1.0
47157040,1.0
60967783,1.0
57335263,0.0
13968751,1.0
36956930,1.0
66682552,0.0
568481,1.0
1871905,0.0
8646749,1.0
65572148,0.0
56278075,0.0
1067073,1.0
68730958,0.0
22089865,1.0
61515837,0.0
497296,1.0
3740325,1.0
57577977,0.0
63485928,0.0
65430775,0.0
44028575,0.0
58671995,0.0
68338633,0.0
1614072,1.0
16642058,1.0
820768,1.0
53362452,0.0
38359473,1.0
67250331,0.0
9341173,1.0
38660487,0.0
49486484,1.0
3960034,1.0
62483006,0.0
676452,1.0
957379,1.0
53855274,1.0
2731797,1.0
59145264,0.0
16742963,1.0
64381952,0.0
38660967,0.0
66352211,0.0
32198769,1.0
70309336,0.0
39111888,0.0
1347225,1.0
15510713,1.0
4671183,1.0
34942180,0.0
43754478,1.0
37055338,1.0
70366019,0.0
41242759,0.0
49593939,0.0
34621909,1.0
53322061,0.0
44557074,0.0
33309167,1.0
3420198,0.0
964950,0.0
56358107,0.0
37136832,1.0
49495591,0.0
46857038,0.0
60908275,0.0
8300069,0.0
29322690,0.0
49292573,0.0
7649695,1.0
26326328,0.0
717506,1.0
42534735,0.0
72147246,0.0
66265030,0.0
1837522,1.0
52545982,0.0
72087142,0.0
8735061,1.0
1856136,0.0
23663241,1.0
37947540,1.0
10308987,1.0
31417198,0.0
1469186,1.0
28820787,1.0
59622773,0.0
30124486,0.0
61019830,0.0
43062027,0.0
47691166,0.0
70760242,0.0
59972080,0.0
5478509,1.0
15139239,1.0
46485877,0.0
64212009,0.0
68448366,0.0
32738912,0.0
42482978,0.0
70631857,0.0
14968244,1.0
53042021,0.0
7566752,1.0
31707433,0.0
69892249,0.0
23714071,0.0
37977988,0.0
51876960,0.0
10869166,1.0
71259891,1.0
59664606,0.0
47072628,0.0
63345249,1.0
47123826,0.0
1082433,1.0
65631023,0.0
41361156,0.0
4861356,0.0
25395886,0.0
56591749,0.0
63026897,0.0
58469090,0.0
14948699,1.0
3987093,1.0
53362741,0.0
60174271,0.0
66772677,0.0
13657155,0.0
42602827,0.0
64836540,0.0
45440773,1.0
37967614,0.0
23893657,0.0
58408838,0.0
70631497,0.0
19376003,1.0
53960072,0.0
1739924,1.0
2739650,1.0
42362988,1.0
67789693,0.0
58248828,0.0
32157269,0.0
40976602,0.0
32428066,1.0
63365971,0.0
8806713,0.0
24754405,0.0
64050357,0.0
618958,1.0
55729236,0.0
758208,0.0
69636128,0.0
24614758,1.0
64497538,0.0
47426901,1.0
41401376,0.0
2127870,1.0
51963562,0.0
21177998,0.0
43995685,0.0
8743476,0.0
4675467,0.0
53383362,0.0
11028206,0.0
43022584,0.0
67529983,0.0
65432486,0.0
22119375,1.0
20517016,1.0
70447334,0.0
58189237,0.0
2845696,0.0
1957542,1.0
34210380,1.0
7447169,1.0
7117897,1.0
12897093,1.0
61496364,0.0
6331102,0.0
72138637,1.0
31257824,1.0
46952374,0.0
9897367,0.0
43652228,0.0
63910418,1.0
64854737,0.0
70338255,0.0
13677490,0.0
4637198,1.0
71190020,0.0
20066603,0.0
3981789,1.0
33959529,0.0
50147236,1.0
63130920,0.0
43797568,1.0
7637275,1.0
649474,1.0
64497357,0.0
1255524,0.0
15179752,0.0
14668531,1.0
4629820,1.0
683686,1.0
11306796,1.0
22974531,1.0
5329330,1.0
34520956,0.0
51915346,0.0
4017101,1.0
67596849,0.0
34090956,1.0
31697776,1.0
8337517,1.0
764603,1.0
27098316,1.0
64363414,0.0
65611463,0.0
47052395,0.0
10588358,1.0
70413921,0.0
3739680,1.0
43395756,0.0
41241287,0.0
44215011,1.0
50407861,0.0
48422174,0.0
59268859,0.0
6992314,1.0
583839,1.0
60797207,0.0
58859917,0.0
7451389,0.0
10996945,1.0
14237148,1.0
44326311,1.0
4666904,1.0
11728766,1.0
1721131,1.0
41349713,0.0
9412020,1.0
32108528,0.0
55537547,0.0
67572138,0.0
23823676,1.0
21147994,1.0
2834296,1.0
63485091,0.0
48136846,0.0
13198461,1.0
7669521,0.0
32127250,0.0
60887510,0.0
22942303,0.0
22049576,1.0
62454680,0.0
9392466,1.0
64856633,0.0
4225057,1.0
54007438,0.0
23082780,0.0
1473855,1.0
34070419,1.0
28610595,0.0
10838904,1.0
1836509,0.0
67832608,0.0
45820883,0.0
12488379,0.0
70295984,0.0
13298305,1.0
11957133,1.0
19185031,0.0
16661722,1.0
71258487,0.0
8938130,1.0
19857827,0.0
70781755,0.0
59449227,0.0
10312246,1.0
59793722,0.0
52527170,1.0
46080840,0.0
32328239,1.0
55699375,0.0
6992062,1.0
59740482,0.0
14408471,1.0
67239979,0.0
37888001,1.0
970818,1.0
49979933,0.0
71956225,0.0
14268017,1.0
57135748,0.0
45088144,0.0
40433200,0.0
69979220,0.0
67831674,0.0
44103016,0.0
48892546,0.0
12014545,1.0
11097320,1.0
5427040,0.0
19425766,0.0
65671895,0.0
22581295,1.0
7028935,1.0
53452643,0.0
1335436,0.0
63466362,0.0
1721357,0.0
7617143,1.0
8431055,1.0
63396308,0.0
67039453,0.0
63179953,0.0
60917100,0.0
3117753,1.0
64538015,0.0
28420817,1.0
49574234,0.0
12013891,0.0
46193093,0.0
47327572,0.0
855421,1.0
23843502,1.0
68189296,0.0
14628048,0.0
1768003,1.0
38981606,0.0
66402792,0.0
1423195,1.0
1449027,1.0
62514466,0.0
37057000,1.0
21328444,0.0
27679445,0.0
33810892,0.0
49841587,0.0
43976418,0.0
62775173,0.0
15200506,0.0
1068156,1.0
67677186,0.0
59713606,0.0
44265125,0.0
51240554,0.0
30545570,0.0
4671241,1.0
4171558,0.0
35102250,1.0
23342359,1.0
62259498,0.0
70358136,0.0
67501815,0.0
23362848,1.0
68540257,0.0
1821241,1.0
53582112,0.0
15218368,1.0
70340597,0.0
43868055,0.0
10676764,1.0
9401574,1.0
24585333,1.0
43376781,0.0
9186736,1.0
20708578,0.0
23643953,0.0
62413550,0.0
898778,1.0
59652714,0.0
59710628,0.0
4228678,0.0
7020829,0.0
53353700,0.0
46161831,1.0
34762052,0.0
22972852,1.0
2831266,1.0
59135359,0.0
3546797,1.0
71297383,0.0
8156812,1.0
19727968,0.0
4676309,1.0
65528388,0.0
18565565,1.0
58711023,0.0
15129531,1.0
64352467,0.0
9429995,1.0
1873067,0.0
27198845,0.0
9307694,1.0
42872709,0.0
59711612,0.0
8748840,1.0
31087640,1.0
73336220,1.0
64972482,0.0
43550210,0.0
6342132,0.0
42395636,0.0
37596935,0.0
26296852,1.0
72057272,1.0
54015724,0.0
18864890,1.0
6518728,1.0
60295037,0.0
40503420,1.0
58729139,0.0
53022290,0.0
66045113,0.0
22984579,0.0
9049170,1.0
1581555,1.0
47112404,0.0
17913348,1.0
46716360,0.0
1398040,1.0
32809007,1.0
49830009,0.0
57559127,0.0
71180680,0.0
43202346,0.0
8742937,1.0
7876884,1.0
15109380,1.0
46181948,0.0
38790289,1.0
69961078,0.0
62552908,0.0
49223880,0.0
4679468,0.0
40553565,0.0
72788805,1.0
49862146,0.0
44295221,0.0
46486092,0.0
72270877,1.0
27049136,0.0
43368384,1.0
8946986,1.0
11018482,1.0
68661268,0.0
64813044,0.0
28703210,1.0
33379255,0.0
51965596,1.0
57620329,0.0
30755218,0.0
24677153,1.0
71965969,1.0
46505930,0.0
65577418,0.0
59610663,0.0
43366460,0.0
9033350,1.0
5007298,1.0
42183479,1.0
43885669,0.0
3982272,1.0
46677978,0.0
41383457,1.0
57075704,0.0
58820189,0.0
62249144,0.0
68519070,0.0
54546271,0.0
1974939,0.0
18584677,1.0
49901922,0.0
49833189,0.0
17352788,0.0
69686505,0.0
69834133,0.0
774914,1.0
59791852,0.0
64865949,0.0
12004575,1.0
62745553,0.0
11941064,0.0
42465457,0.0
58470243,0.0
1016596,1.0
42183995,0.0
46162121,0.0
44008712,0.0
57707883,0.0
59057383,0.0
7862232,1.0
6817752,1.0
27980061,1.0
1076742,0.0
41431626,0.0
30035772,1.0
7208779,1.0
2843408,1.0
55297140,0.0
34642251,1.0
12967277,0.0
3863988,1.0
58113833,0.0
709432,1.0
1042928,1.0
62363757,0.0
1326832,1.0
63118600,0.0
70000447,0.0
22652144,0.0
6718267,1.0
66504081,0.0
42053393,0.0
10322626,1.0
3779543,1.0
7108117,1.0
52981837,0.0
8082617,1.0
901606,1.0
59672456,0.0
59610405,0.0
57639631,0.0
4851852,1.0
44036362,1.0
72509574,1.0
55297145,0.0
10768386,1.0
1750900,1.0
67696375,0.0
47003273,0.0
29232702,1.0
13546751,0.0
72209282,0.0
7840962,1.0
7667218,1.0
37055508,0.0
1813124,1.0
1475459,1.0
11974274,0.0
32788646,1.0
21399424,1.0
43375947,0.0
60989594,0.0
29823159,1.0
35994087,0.0
26328256,1.0
59749352,0.0
62514082,0.0
30355178,0.0
59410100,0.0
70000524,0.0
43887034,1.0
67777588,0.0
51943357,0.0
57698008,0.0
69575277,0.0
57719344,0.0
67789187,0.0
60576929,0.0
61854878,0.0
26287440,1.0
46516944,1.0
12019143,1.0
7227024,1.0
70985176,0.0
1391869,1.0
70875175,0.0
51431341,0.0
785994,1.0
9050557,0.0
11974288,1.0
71259927,0.0
65590210,0.0
460709,1.0
3557944,0.0
26687446,0.0
18164185,1.0
23824090,0.0
57779634,0.0
70905635,0.0
35052742,0.0
62644954,0.0
4430655,0.0
64865359,0.0
60706974,0.0
7128288,1.0
8596919,1.0
32357863,1.0
773048,1.0
21318937,1.0
38428851,0.0
31076320,1.0
37637196,0.0
60988634,0.0
43447000,0.0
1660033,0.0
33318912,0.0
6027674,1.0
70257373,0.0
36274608,0.0
18495651,1.0
68730719,0.0
36986385,0.0
18634229,1.0
6478399,1.0
13786843,1.0
1531071,1.0
11071333,1.0
7203710,1.0
22974104,0.0
671309,1.0
63008229,0.0
43255694,0.0
2435217,1.0
64853641,0.0
66531995,0.0
63130459,0.0
62564598,0.0
30114632,1.0
9659100,0.0
68289291,0.0
10626755,1.0
70601201,0.0
8936896,1.0
60958939,0.0
1891426,1.0
47852827,0.0
31225879,0.0
16541032,1.0
10789549,1.0
40996278,0.0
48280005,0.0
1875891,1.0
21259901,0.0
18624431,0.0
70711771,0.0
59083258,0.0
62453716,0.0
15389497,1.0
73274499,1.0
57185623,0.0
38721458,1.0
30033678,1.0
41363432,0.0
51096014,1.0
69707189,0.0
65430272,0.0
8327927,1.0
69980516,0.0
34060811,0.0
10047146,1.0
65592489,0.0
31295766,0.0
55258189,0.0
58064924,0.0
40405252,1.0
46817356,0.0
8734341,1.0
46498860,0.0
9297843,1.0
2740889,0.0
1709683,1.0
23333329,0.0
67697891,0.0
54776411,0.0
59650930,0.0
31517220,1.0
70101650,0.0
53895996,0.0
11931701,1.0
4226572,1.0
67729032,0.0
7190755,0.0
63315683,0.0
25806014,1.0
73253687,0.0
45441747,0.0
8723812,1.0
58881241,0.0
61200908,0.0
46816506,0.0
1872587,0.0
72449749,0.0
49782841,0.0
28672486,0.0
16470723,1.0
10309402,0.0
3919373,1.0
28942478,0.0
1408748,1.0
39152803,0.0
62997466,0.0
35985080,0.0
61764589,0.0
29663098,1.0
41429280,0.0
65498081,0.0
8926972,0.0
63346711,0.0
59094586,0.0
10138604,1.0
58439352,0.0
692061,0.0
71139871,0.0
11049413,1.0
1073078,1.0
8090779,1.0
58983020,0.0
58749824,0.0
1731885,0.0
58005759,0.0
8072481,1.0
11948961,1.0
30204910,0.0
65577324,0.0
59662197,0.0
65022631,0.0
35212791,0.0
57965019,0.0
1449185,1.0
41391995,0.0
8707244,1.0
43257671,0.0
57454896,0.0
19866985,0.0
61436186,0.0
64882845,0.0
40543078,1.0
10850220,0.0
65477152,0.0
21328587,1.0
41666408,0.0
30143581,0.0
72949829,1.0
61754723,0.0
12476794,0.0
27730252,0.0
16632815,0.0
62335002,0.0
4429605,0.0
42133853,0.0
1665415,0.0
70310568,0.0
47884449,0.0
45670458,0.0
64883020,0.0
57618998,0.0
15560692,0.0
65501314,0.0
1661262,1.0
45127876,0.0
37466799,0.0
7127625,1.0
813880,1.0
8723611,0.0
45372553,0.0
64152906,0.0
56712407,0.0
7187259,1.0
56891981,0.0
15029116,1.0
1551087,1.0
55358916,0.0
43885677,0.0
914807,1.0
68400945,0.0
2743187,1.0
1333300,0.0
67789472,0.0
1289015,1.0
61607250,0.0
68641025,0.0
8319037,1.0
72069686,0.0
12004351,1.0
10789610,0.0
57954546,0.0
41442753,0.0
9109295,1.0
1300766,1.0
7002642,1.0
14308981,1.0
1572547,1.0
36024519,1.0
4149498,1.0
21379550,0.0
1820814,1.0
20787365,1.0
9867230,1.0
51793183,0.0
7200489,1.0
1349480,1.0
58820050,0.0
68098115,0.0
52641937,0.0
57903872,0.0
46817134,0.0
42702663,1.0
60858807,0.0
51442160,0.0
64727905,0.0
65582867,0.0
45451684,0.0
57678223,0.0
43328260,0.0
67599955,0.0
60381795,0.0
63466233,0.0
8208778,1.0
17432717,1.0
63326197,0.0
62573519,0.0
28850738,0.0
3477450,1.0
54138289,0.0
26126419,1.0
23803465,1.0
35042401,1.0
64372353,0.0
53885183,0.0
1257489,0.0
728298,1.0
53162717,0.0
30054133,1.0
22159409,0.0
1961823,1.0
8741678,1.0
518580,1.0
39870843,0.0
18233750,1.0
70365776,0.0
20607278,0.0
7028588,1.0
2629366,1.0
42416040,0.0
51876138,0.0
22320309,1.0
54397143,0.0
49203174,1.0
72847469,1.0
7431473,1.0
50105159,0.0
9099156,1.0
31526652,1.0
2832485,0.0
1281469,1.0
19345554,0.0
61575731,0.0
28400225,1.0
70671384,0.0
13898159,0.0
62514418,0.0
62970449,0.0
24625387,0.0
71218976,0.0
28850984,0.0
53412207,1.0
70388700,0.0
25526423,0.0
7232284,1.0
16652306,1.0
2842393,0.0
38579121,1.0
1711723,1.0
68690709,0.0
59057928,0.0
67669393,0.0
7536915,1.0
45330431,0.0
8088449,1.0
36224634,1.0
36144825,1.0
39742989,1.0
38699902,0.0
61446262,0.0
27620473,1.0
31777574,0.0
34972390,0.0
12528982,1.0
51963682,0.0
3126776,1.0
56508993,0.0
8319594,1.0
32718638,0.0
26218554,1.0
72189365,0.0
1715148,0.0
67812849,0.0
59710308,0.0
303239,0.0
58005165,0.0
21858986,1.0
15218110,0.0
16260412,1.0
34963390,1.0
64987107,0.0
19925933,0.0
24566918,1.0
70049270,0.0
32248494,1.0
66532893,0.0
7027928,0.0
5484463,0.0
2128836,1.0
42514389,0.0
14287713,1.0
67506115,0.0
31206323,0.0
12023670,0.0
9076714,1.0
70780459,0.0
54655173,0.0
71266076,0.0
368452,0.0
8197288,1.0
22811389,1.0
42505366,0.0
1698523,1.0
72797306,1.0
19977222,1.0
59054832,0.0
61575946,0.0
62967793,0.0
1101955,1.0
67860266,0.0
9026798,1.0
7190518,1.0
64955883,0.0
6049321,1.0
42184093,0.0
15369522,1.0
68088560,0.0
67570173,0.0
55468295,0.0
48393994,0.0
63436943,0.0
1787204,1.0
53372251,0.0
4538242,1.0
19886642,1.0
1514913,0.0
41442727,0.0
14597278,1.0
1971853,1.0
22119727,1.0
19936605,1.0
22382366,0.0
11980496,0.0
13247447,1.0
54179145,0.0
37286847,0.0
41271918,0.0
36947016,1.0
17603203,0.0
58642569,0.0
61455256,0.0
1533169,0.0
3737543,1.0
64223410,0.0
57455307,0.0
72079709,1.0
55536034,0.0
46233485,0.0
1458185,0.0
1309695,1.0
28701956,1.0
62554057,0.0
7607858,1.0
65772102,0.0
65630854,0.0
1584579,1.0
40060463,0.0
9049358,0.0
51046202,0.0
1451896,1.0
69989017,0.0
31077623,0.0
51230603,0.0
6479175,1.0
62514522,0.0
16640743,1.0
51320064,1.0
64932557,0.0
57514999,0.0
7220927,1.0
1291411,1.0
1586719,1.0
66989112,0.0
42373437,0.0
1678157,0.0
59762988,0.0
49302982,1.0
4674037,0.0
67498234,0.0
18283392,1.0
55659451,0.0
9039427,1.0
60657051,0.0
57588846,0.0
16631625,1.0
37025925,0.0
67809066,0.0
601952,1.0
6816770,1.0
785999,1.0
22953892,1.0
53325069,0.0
63612903,0.0
10137314,0.0
731356,1.0
46818415,0.0
47237418,0.0
70369277,0.0
56872418,0.0
7638309,1.0
43819210,1.0
52325069,0.0
24574738,1.0
71266162,0.0
2832263,0.0
33308986,0.0
666474,1.0
53532325,0.0
33329394,1.0
27609374,1.0
1665155,0.0
11107113,1.0
71128174,1.0
59595961,0.0
46102518,0.0
33349364,0.0
1816668,0.0
56096136,0.0
72747427,1.0
982660,0.0
57325447,0.0
49913706,0.0
50236929,0.0
31767779,0.0
71150927,0.0
58671100,0.0
64866455,0.0
51524985,0.0
71321231,0.0
4627660,1.0
15059601,0.0
1706790,1.0
64676837,0.0
37155160,0.0
64152692,0.0
65750930,0.0
56168021,0.0
11983280,0.0
46962381,0.0
28441184,0.0
66742619,0.0
42555638,0.0
9899929,1.0
70278318,0.0
29042230,1.0
69623961,0.0
4862747,1.0
67732388,0.0
31107346,1.0
66882735,0.0
22391714,1.0
66692545,0.0
15169152,1.0
1294277,1.0
41263885,0.0
70447479,0.0
11058798,1.0
16430424,1.0
7418272,1.0
64262953,0.0
22963330,0.0
64392789,0.0
13350840,1.0
70671480,0.0
64607314,0.0
52486687,0.0
677423,1.0
839228,1.0
1247905,1.0
27219586,1.0
45360139,0.0
49082046,0.0
26367784,1.0
55457279,0.0
9898214,1.0
71157948,0.0
16761446,1.0
10848657,0.0
25475988,1.0
72509931,1.0
4853285,1.0
72006434,1.0
65491987,0.0
43171859,0.0
68350152,0.0
71131825,0.0
13350739,0.0
14958045,1.0
72098092,0.0
67118868,0.0
14248987,1.0
61008300,0.0
10987375,0.0
58942373,0.0
65647207,0.0
8551449,1.0
32317842,0.0
18394019,0.0
66065409,0.0
1108989,1.0
6716789,1.0
67260061,0.0
65739875,0.0
13598908,0.0
49484423,0.0
58851188,1.0
271082,1.0
18614049,1.0
880077,1.0
2737329,1.0
14709812,1.0
870994,0.0
8337825,1.0
12003323,1.0
12357075,0.0
14238487,1.0
1382472,1.0
14979870,1.0
40711105,0.0
57658292,0.0
926031,1.0
1346630,1.0
6331960,1.0
48300027,0.0
15288950,0.0
67888751,0.0
46476274,0.0
14547488,1.0
58750742,0.0
66275591,0.0
61754320,0.0
5461605,0.0
44102887,1.0
31106260,0.0
31446417,0.0
38943039,0.0
44437007,0.0
60950168,0.0
5697607,0.0
9044267,0.0
41441539,0.0
14438415,1.0
70318665,0.0
70267043,0.0
71157096,0.0
61556234,0.0
4579873,0.0
62572871,1.0
43032814,0.0
17762912,1.0
62856352,0.0
46984030,0.0
28862585,1.0
42565129,0.0
47093685,1.0
8551296,1.0
8120483,1.0
72088658,0.0
34802516,1.0
17413464,0.0
53303424,0.0
66391913,0.0
1405989,1.0
31647752,1.0
42365325,0.0
70650338,0.0
16712834,1.0
46606744,1.0
14639141,1.0
39242377,0.0
11021296,0.0
64865266,0.0
41422927,1.0
46736880,1.0
59693079,0.0
14627727,0.0
70444652,0.0
66372402,0.0
4222959,0.0
59941994,0.0
21318846,1.0
19926084,0.0
29192536,0.0
24737181,0.0
49282862,0.0
67767150,0.0
8072420,1.0
64864841,0.0
65542163,0.0
67812451,0.0
27088915,1.0
70384615,0.0
4852465,0.0
59630860,0.0
19766646,1.0
17403187,1.0
55056152,0.0
51803929,0.0
47476857,0.0
51823636,0.0
59439065,0.0
43805811,0.0
70304826,0.0
11659793,1.0
65659634,0.0
37157130,0.0
6339194,0.0
11547841,1.0
3127999,1.0
4370960,1.0
38952839,0.0
67809114,0.0
66672596,0.0
57577881,0.0
11973244,1.0
51672867,0.0
12000103,1.0
13608495,0.0
58651121,0.0
65458425,0.0
72478930,1.0
66403824,0.0
4580927,0.0
3529055,1.0
63465081,0.0
70364717,0.0
73089868,0.0
8451213,1.0
22661207,0.0
30183565,0.0
1781945,1.0
3869188,1.0
8608157,1.0
9098740,1.0
10359722,0.0
70781216,0.0
43356358,0.0
9667308,1.0
8907058,1.0
4590427,1.0
64966216,0.0
32838677,1.0
8217745,0.0
2830702,1.0
10096883,1.0
542227,1.0
70720700,0.0
17321811,1.0
22401219,1.0
1538972,1.0
66504348,0.0
46242228,0.0
69574421,0.0
40564658,0.0
49993720,0.0
6050526,1.0
72208559,0.0
31176364,0.0
69564494,0.0
68437914,0.0
45460464,0.0
23014330,0.0
9117414,1.0
6067716,1.0
70710366,0.0
15207977,1.0
42144241,0.0
9898333,0.0
6059459,1.0
25855941,1.0
11966715,1.0
7587549,1.0
15018010,1.0
1440206,1.0
9032823,1.0
1584222,1.0
43375715,1.0
8497905,0.0
6478456,1.0
32277403,1.0
9308769,1.0
41321098,0.0
1892221,1.0
976849,1.0
46816436,0.0
13937419,1.0
